,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
1745,399001.SZ,20120726,9081.898,9148.777,9218.124,9069.974,9155.343,-73.445,-0.8022,44742111.22,49582210.5758
1744,399001.SZ,20120727,9087.13,9099.419,9157.981,9054.869,9081.898,5.232,0.0576,39310970.78,45888809.3023
1743,399001.SZ,20120730,9071.06,9087.298,9183.501,9055.587,9087.13,-16.07,-0.1768,40548636.09,42633989.2925
1742,399001.SZ,20120731,9059.224,9080.797,9152.087,9033.917,9071.06,-11.836,-0.1305,39464920.33,41531864.5638
1741,399001.SZ,20120801,9165.974,9047.586,9234.74,9045.426,9059.224,106.75,1.1784,40825020.75,42908749.6509
1740,399001.SZ,20120802,8995.623,9150.946,9164.084,8959.168,9165.974,-170.351,-1.8585,41608279.78,43657992.5782
1739,399001.SZ,20120803,9076.622,9016.528,9076.622,8957.279,8995.623,80.999,0.9004,46342552.35,50465357.3653
1738,399001.SZ,20120806,9212.205,9055.117,9229.348,9036.758,9076.622,135.583,1.4938,57651845.9,64172628.6602
1737,399001.SZ,20120807,9229.266,9217.791,9243.091,9175.669,9212.205,17.061,0.1852,60116741.09,65739319.7093
1736,399001.SZ,20120808,9210.669,9231.893,9303.88,9191.299,9229.266,-18.597,-0.2015,56255627.09,61456777.1071
1735,399001.SZ,20120809,9337.543,9203.414,9344.091,9176.776,9210.669,126.874,1.3775,62203600.07,68699530.193
1734,399001.SZ,20120810,9238.203,9335.556,9335.556,9224.302,9337.543,-99.34,-1.0639,57980394.05,62178334.834
1733,399001.SZ,20120813,9039.22,9226.462,9226.462,9035.412,9238.203,-198.983,-2.1539,58111439.85,60614450.8034
1732,399001.SZ,20120814,9089.615,9039.448,9101.262,8928.999,9039.22,50.395,0.5575,58277475.53,62075449.7215
1731,399001.SZ,20120815,9048.607,9052.792,9084.875,8994.376,9089.615,-41.008,-0.4512,49003929.18,50648890.5376
1730,399001.SZ,20120816,8973.384,9018.364,9046.434,8963.873,9048.607,-75.223,-0.8313,42930461.66,44866840.7109
1729,399001.SZ,20120817,8883.605,8963.403,8983.726,8801.969,8973.384,-89.779,-1.0005,39198972.04,43235670.7812
1728,399001.SZ,20120820,8838.629,8805.348,8867.97,8737.634,8883.605,-44.976,-0.5063,41636513.25,43541152.3689
1727,399001.SZ,20120821,8849.491,8831.518,8935.242,8799.235,8838.629,10.862,0.1229,56012002.59,61849196.6968
1726,399001.SZ,20120822,8726.024,8859.46,8864.82,8690.134,8849.491,-123.467,-1.3952,56063528.42,60564139.2741
1725,399001.SZ,20120823,8730.551,8739.203,8785.797,8655.614,8726.024,4.527,0.0519,55565641.95,60266004.6388
1724,399001.SZ,20120824,8579.279,8697.238,8718.531,8578.56,8730.551,-151.272,-1.7327,55468577.78,58073464.5543
1723,399001.SZ,20120827,8402.146,8562.336,8562.336,8401.085,8579.279,-177.133,-2.0647,50437661.0,52232814.9387
1722,399001.SZ,20120828,8400.357,8389.168,8454.209,8358.642,8402.146,-1.789,-0.0213,44713246.13,46814821.1619
1721,399001.SZ,20120829,8270.907,8364.66,8396.835,8270.024,8400.357,-129.45,-1.541,45798486.86,48519619.7116
1720,399001.SZ,20120830,8220.077,8218.715,8290.172,8132.36,8270.907,-50.83,-0.6146,55556729.66,58525546.0879
1719,399001.SZ,20120831,8210.994,8218.904,8275.202,8210.994,8220.077,-9.083,-0.1105,38390351.83,38980830.2102
1718,399001.SZ,20120903,8361.671,8220.307,8399.597,8215.336,8210.994,150.677,1.8351,48883980.35,51549640.4592
1717,399001.SZ,20120904,8243.832,8374.237,8393.159,8223.353,8361.671,-117.839,-1.4093,49267394.33,52173673.1473
1716,399001.SZ,20120905,8242.588,8223.098,8282.218,8182.05,8243.832,-1.244,-0.0151,47777720.18,49782701.2405
1715,399001.SZ,20120906,8288.265,8255.679,8332.973,8230.347,8242.588,45.677,0.5542,48717976.58,50686374.1402
1714,399001.SZ,20120907,8709.066,8363.812,8822.261,8363.812,8288.265,420.801,5.0771,102920941.74,105495836.1933
1713,399001.SZ,20120910,8769.537,8738.446,8817.619,8716.577,8709.066,60.471,0.6943,88273003.63,93219886.3867
1712,399001.SZ,20120911,8739.47,8728.094,8739.47,8638.757,8769.537,-30.067,-0.3429,70431385.11,74334509.5034
1711,399001.SZ,20120912,8786.728,8788.01,8865.648,8695.154,8739.47,47.258,0.5407,70799738.17,73264552.6761
1710,399001.SZ,20120913,8691.002,8778.612,8821.649,8691.002,8786.728,-95.726,-1.0894,66376095.41,68471732.3194
1709,399001.SZ,20120914,8740.051,8801.575,8832.525,8670.546,8691.002,49.049,0.5644,69893555.67,70108142.9454
1708,399001.SZ,20120917,8483.692,8717.322,8738.322,8483.52,8740.051,-256.359,-2.9332,59503013.78,58549539.0439
1707,399001.SZ,20120918,8390.15,8456.317,8473.045,8366.995,8483.692,-93.542,-1.1026,42931266.08,43651810.1397
1706,399001.SZ,20120919,8431.743,8407.494,8445.92,8351.596,8390.15,41.593,0.4957,43271423.95,43897382.9905
1705,399001.SZ,20120920,8202.204,8393.014,8393.014,8200.908,8431.743,-229.539,-2.7223,54722207.48,54169232.9798
1704,399001.SZ,20120921,8201.528,8186.736,8291.26,8156.63,8202.204,-0.676,-0.0082,46029275.24,46652954.2979
1703,399001.SZ,20120924,8310.937,8148.366,8364.309,8095.517,8201.528,109.409,1.334,41306095.0,41419801.4087
1702,399001.SZ,20120925,8284.247,8296.949,8364.689,8256.619,8310.937,-26.69,-0.3211,37212172.4,37939974.7236
1701,399001.SZ,20120926,8193.373,8289.846,8335.136,8178.672,8284.247,-90.874,-1.0969,38995389.87,37675521.2881
1700,399001.SZ,20120927,8486.274,8198.556,8520.19,8198.556,8193.373,292.901,3.5749,51765505.57,51198184.0304
1699,399001.SZ,20120928,8679.219,8422.285,8690.242,8415.035,8486.274,192.945,2.2736,52528722.54,53626447.2065
1698,399001.SZ,20121008,8540.075,8677.991,8715.63,8495.347,8679.219,-139.144,-1.6032,39607669.08,40092012.1303
1697,399001.SZ,20121009,8743.864,8583.576,8774.358,8583.576,8540.075,203.789,2.3863,61250280.92,61833157.5257
1696,399001.SZ,20121010,8773.68,8727.745,8779.408,8684.119,8743.864,29.816,0.341,67873165.07,63722289.3051
1695,399001.SZ,20121011,8665.089,8741.939,8765.501,8658.937,8773.68,-108.591,-1.2377,64728989.01,62763592.5247
1694,399001.SZ,20121012,8650.191,8695.292,8782.447,8579.592,8665.089,-14.898,-0.1719,54061490.16,51816844.2005
1693,399001.SZ,20121015,8621.965,8660.716,8671.217,8551.097,8650.191,-28.226,-0.3263,49121478.09,49068086.4989
1692,399001.SZ,20121016,8645.54,8618.426,8724.572,8597.325,8621.965,23.575,0.2734,47424913.65,48921260.3012
1691,399001.SZ,20121017,8641.181,8684.86,8699.198,8563.549,8645.54,-4.359,-0.0504,47558936.59,45196308.2816
1690,399001.SZ,20121018,8798.198,8673.734,8821.335,8663.433,8641.181,157.017,1.8171,67730629.87,62008798.2064
1689,399001.SZ,20121019,8796.418,8817.422,8861.042,8779.446,8798.198,-1.78,-0.0202,56382201.49,53215697.5696
1688,399001.SZ,20121022,8829.443,8749.031,8859.512,8725.799,8796.418,33.025,0.3754,52183579.32,49750870.2716
1687,399001.SZ,20121023,8686.475,8824.955,8836.09,8680.962,8829.443,-142.968,-1.6192,58469069.87,55200030.6848
1686,399001.SZ,20121024,8653.907,8662.742,8726.37,8640.093,8686.475,-32.568,-0.3749,56570373.78,47706671.679
1685,399001.SZ,20121025,8602.805,8653.986,8725.344,8587.77,8653.907,-51.102,-0.5905,60813918.74,50116788.5191
1684,399001.SZ,20121026,8414.85,8597.065,8609.572,8369.054,8602.805,-187.955,-2.1848,53589348.73,47717407.5537
1683,399001.SZ,20121029,8376.555,8394.456,8423.577,8339.656,8414.85,-38.295,-0.4551,37743951.5,34235297.8385
1682,399001.SZ,20121030,8394.236,8384.36,8478.008,8366.338,8376.555,17.681,0.2111,40940402.8,37407271.4747
1681,399001.SZ,20121031,8469.796,8412.307,8481.656,8386.903,8394.236,75.56,0.9001,41512221.1,36864393.4663
1680,399001.SZ,20121101,8663.147,8473.028,8682.807,8473.028,8469.796,193.351,2.2828,59362927.83,54081488.9089
1679,399001.SZ,20121102,8679.685,8668.724,8697.315,8616.923,8663.147,16.538,0.1909,54009926.97,47755099.1508
1678,399001.SZ,20121105,8654.74,8674.257,8739.829,8607.142,8679.685,-24.945,-0.2874,52026402.7,47507371.434
1677,399001.SZ,20121106,8589.865,8649.799,8661.401,8483.7,8654.74,-64.875,-0.7496,56180755.76,49951416.2338
1676,399001.SZ,20121107,8561.198,8581.533,8626.614,8534.665,8589.865,-28.667,-0.3337,44973358.81,41515543.2423
1675,399001.SZ,20121108,8399.38,8489.294,8523.127,8399.38,8561.198,-161.818,-1.8901,50225221.63,44651254.7184
1674,399001.SZ,20121109,8356.671,8384.074,8421.036,8339.547,8399.38,-42.709,-0.5085,38730541.56,34924925.145
1673,399001.SZ,20121112,8391.903,8371.243,8437.935,8312.996,8356.671,35.232,0.4216,40799446.01,37235048.9912
1672,399001.SZ,20121113,8234.6,8382.913,8382.913,8222.498,8391.903,-157.303,-1.8745,44734401.54,39907630.1826
1671,399001.SZ,20121114,8283.564,8241.121,8293.675,8205.742,8234.6,48.964,0.5946,38010253.85,35023367.5255
1670,399001.SZ,20121115,8186.064,8231.111,8285.017,8173.774,8283.564,-97.5,-1.177,38908600.53,34460648.3432
1669,399001.SZ,20121116,8118.147,8169.673,8177.348,8043.752,8186.064,-67.917,-0.8297,36528279.99,33108945.1713
1668,399001.SZ,20121119,8060.544,8109.78,8109.78,7954.068,8118.147,-57.603,-0.7096,34048020.05,32168439.012
1667,399001.SZ,20121120,8052.788,8074.659,8150.13,8043.879,8060.544,-7.756,-0.0962,34832225.35,32383188.6323
1666,399001.SZ,20121121,8150.84,8055.644,8153.226,7988.846,8052.788,98.052,1.2176,42768045.27,38158960.7343
1665,399001.SZ,20121122,8047.519,8079.937,8101.871,8027.764,8150.84,-103.321,-1.2676,35577978.96,32382566.42
1664,399001.SZ,20121123,8114.742,8074.0,8157.836,8054.094,8047.519,67.223,0.8353,33264789.86,31424718.1935
1663,399001.SZ,20121126,8016.072,8096.712,8114.907,8003.339,8114.742,-98.67,-1.2159,31638170.42,29598837.7023
1662,399001.SZ,20121127,7936.741,7986.696,8027.929,7931.738,8016.072,-79.331,-0.9896,43000849.27,36997768.7264
1661,399001.SZ,20121128,7854.063,7914.316,7917.404,7844.494,7936.741,-82.678,-1.0417,36489248.73,31130012.6464
1660,399001.SZ,20121129,7808.961,7853.917,7919.353,7808.961,7854.063,-45.102,-0.5743,34416506.14,30256459.3221
1659,399001.SZ,20121130,7903.251,7808.543,7960.982,7786.839,7808.961,94.29,1.2075,37077017.68,30697119.6074
1658,399001.SZ,20121203,7710.875,7903.248,7951.647,7698.861,7903.251,-192.376,-2.4341,38925192.26,33761980.4056
1657,399001.SZ,20121204,7801.746,7684.488,7828.118,7660.45,7710.875,90.871,1.1785,42709583.9,36112924.347
1656,399001.SZ,20121205,8091.678,7783.026,8150.395,7782.684,7801.746,289.932,3.7162,72154582.79,61608282.2259
1655,399001.SZ,20121206,8071.491,8081.82,8135.143,8010.214,8091.678,-20.187,-0.2495,50699764.14,43740041.2581
1654,399001.SZ,20121207,8189.68,8046.484,8211.636,8007.401,8071.491,118.189,1.4643,74144892.63,62531789.6434
1653,399001.SZ,20121210,8265.793,8199.182,8285.65,8150.028,8189.68,76.113,0.9294,77720754.84,67759855.8367
1652,399001.SZ,20121211,8220.543,8230.025,8285.822,8201.251,8265.793,-45.25,-0.5474,65016100.4,55733070.3269
1651,399001.SZ,20121212,8246.064,8221.382,8278.464,8168.639,8220.543,25.521,0.3105,54662420.73,47668146.3012
1650,399001.SZ,20121213,8171.349,8222.567,8259.91,8171.349,8246.064,-74.715,-0.9061,52163148.21,44059077.3092
1649,399001.SZ,20121214,8530.898,8183.717,8536.537,8183.717,8171.349,359.549,4.4001,98909436.01,86037098.6188
1648,399001.SZ,20121217,8600.334,8545.026,8659.022,8545.026,8530.898,69.436,0.8139,91015031.17,83731586.4469
1647,399001.SZ,20121218,8592.634,8576.27,8711.782,8511.398,8600.334,-7.7,-0.0895,83863155.44,76453603.8626
1646,399001.SZ,20121219,8639.564,8579.675,8686.12,8558.254,8592.634,46.93,0.5462,67987605.75,62895131.2559
1645,399001.SZ,20121220,8693.226,8604.204,8719.875,8532.717,8639.564,53.662,0.6211,70343390.24,67439867.6888
1644,399001.SZ,20121221,8658.348,8702.735,8815.034,8630.67,8693.226,-34.878,-0.4012,76334157.31,77595234.0988
1643,399001.SZ,20121224,8631.371,8647.423,8702.024,8605.953,8658.348,-26.977,-0.3116,64274701.94,66193343.8119
1642,399001.SZ,20121225,8891.571,8613.279,8941.145,8571.7,8631.371,260.2,3.0146,103782383.49,100299644.9214
1641,399001.SZ,20121226,8940.68,8887.386,8941.112,8872.504,8891.571,49.109,0.5523,96395809.69,94879493.0138
1640,399001.SZ,20121227,8939.85,8976.626,9036.937,8910.746,8940.68,-0.83,-0.0093,96736495.24,95395345.1946
1639,399001.SZ,20121228,9026.99,8953.342,9038.616,8926.967,8939.85,87.14,0.9747,80098085.02,80945144.8776
1638,399001.SZ,20121231,9116.484,9042.975,9119.198,9007.106,9026.99,89.494,0.9914,84526050.84,87373475.3682
1637,399001.SZ,20130104,9096.065,9204.114,9217.007,8991.742,9116.484,-20.419,-0.224,90802437.48,93869874.0367
1636,399001.SZ,20130107,9108.465,9073.968,9132.786,9033.953,9096.065,12.4,0.1363,84879462.56,86288704.2298
1635,399001.SZ,20130108,9110.451,9102.033,9143.389,9010.158,9108.465,1.986,0.0218,102195669.1,104392947.8092
1634,399001.SZ,20130109,9154.874,9077.499,9178.833,9066.823,9110.451,44.423,0.4876,102925772.53,105123185.1709
1633,399001.SZ,20130110,9170.055,9151.813,9262.666,9121.588,9154.874,15.181,0.1658,90069444.19,90214932.5149
1632,399001.SZ,20130111,9017.733,9185.172,9219.176,8988.3,9170.055,-152.322,-1.6611,99458417.97,101916036.5221
1631,399001.SZ,20130114,9316.273,8981.739,9330.591,8976.02,9017.733,298.54,3.3106,111355531.0,119498841.0471
1630,399001.SZ,20130115,9381.693,9332.903,9432.84,9312.869,9316.273,65.42,0.7022,130774569.44,138255705.2736
1629,399001.SZ,20130116,9355.477,9359.339,9438.125,9232.334,9381.693,-26.216,-0.2794,119159111.94,122163293.1297
1628,399001.SZ,20130117,9309.23,9335.045,9373.413,9258.576,9355.477,-46.247,-0.4943,89391612.87,93804330.6779
1627,399001.SZ,20130118,9432.295,9358.399,9475.466,9286.047,9309.23,123.065,1.322,95627273.69,98504303.1298
1626,399001.SZ,20130121,9562.846,9543.242,9562.846,9465.89,9432.295,130.551,1.3841,101130529.12,104398889.5803
1625,399001.SZ,20130122,9536.356,9591.822,9623.015,9456.207,9562.846,-26.49,-0.277,108624322.4,113888514.8395
1624,399001.SZ,20130123,9548.311,9495.732,9566.527,9434.023,9536.356,11.955,0.1254,87259841.6,89543410.2202
1623,399001.SZ,20130124,9444.082,9540.628,9736.124,9385.455,9548.311,-104.229,-1.0916,110032290.69,113688464.726
1622,399001.SZ,20130125,9357.13,9432.606,9445.999,9353.387,9444.082,-86.952,-0.9207,68507725.76,71900075.4033
1621,399001.SZ,20130128,9618.919,9361.312,9618.919,9361.312,9357.13,261.789,2.7977,84581255.29,91116961.4863
1620,399001.SZ,20130129,9704.656,9636.325,9735.222,9627.657,9618.919,85.737,0.8913,96005727.44,105613325.1106
1619,399001.SZ,20130130,9783.841,9695.406,9788.469,9667.676,9704.656,79.185,0.8159,97674031.41,102362121.7285
1618,399001.SZ,20130131,9667.672,9788.263,9804.727,9637.578,9783.841,-116.169,-1.1874,89557648.59,93828849.3803
1617,399001.SZ,20130201,9820.294,9648.917,9820.827,9609.836,9667.672,152.622,1.5787,90969062.73,97242884.6922
1616,399001.SZ,20130204,9760.831,9830.895,9858.567,9693.618,9820.294,-59.463,-0.6055,102606043.04,110256862.9998
1615,399001.SZ,20130205,9945.976,9717.555,9971.64,9709.597,9760.831,185.145,1.8968,86687812.11,90738704.2498
1614,399001.SZ,20130206,9922.718,9942.038,9973.537,9884.127,9945.976,-23.258,-0.2338,75017982.27,82779807.6325
1613,399001.SZ,20130207,9904.775,9896.225,9934.295,9782.5,9922.718,-17.943,-0.1808,71827471.99,80913090.7057
1612,399001.SZ,20130208,9989.093,9880.26,10057.972,9880.26,9904.775,84.318,0.8513,75620966.64,86608564.0496
1611,399001.SZ,20130218,9795.908,10036.381,10049.534,9765.909,9989.093,-193.185,-1.934,85799511.96,94544944.2491
1610,399001.SZ,20130219,9550.931,9787.042,9787.042,9519.74,9795.908,-244.977,-2.5008,90255884.39,95280204.5088
1609,399001.SZ,20130220,9645.871,9548.175,9646.598,9510.757,9550.931,94.94,0.994,84045395.72,92805916.8635
1608,399001.SZ,20130221,9396.108,9553.759,9553.759,9290.194,9645.871,-249.763,-2.5893,103896429.67,113866658.4788
1607,399001.SZ,20130222,9364.54,9386.466,9454.148,9353.865,9396.108,-31.568,-0.336,73208538.84,84264780.4299
1606,399001.SZ,20130225,9342.37,9399.454,9449.323,9305.063,9364.54,-22.17,-0.2367,69498479.92,79568632.1033
1605,399001.SZ,20130226,9208.032,9291.882,9428.775,9193.926,9342.37,-134.338,-1.4379,86079359.63,98311076.8863
1604,399001.SZ,20130227,9333.237,9241.66,9375.716,9232.877,9208.032,125.205,1.3597,73438904.92,81920264.5801
1603,399001.SZ,20130228,9641.436,9393.332,9641.436,9350.645,9333.237,308.199,3.3022,89587737.01,99117759.5674
1602,399001.SZ,20130301,9650.144,9630.871,9679.445,9497.714,9641.436,8.708,0.0903,95641299.05,108726284.0161
1601,399001.SZ,20130304,9139.751,9393.73,9397.822,9081.437,9650.144,-510.393,-5.289,122557162.57,130431121.0527
1600,399001.SZ,20130305,9341.353,9138.496,9353.255,9085.357,9139.751,201.602,2.2058,93776048.04,103791336.5776
1599,399001.SZ,20130306,9431.165,9396.75,9444.987,9342.376,9341.353,89.812,0.9614,118239399.63,126199021.1166
1598,399001.SZ,20130307,9393.692,9409.205,9506.29,9268.477,9431.165,-37.473,-0.3973,114390917.67,123162506.2276
1597,399001.SZ,20130308,9285.833,9396.85,9417.301,9282.528,9393.692,-107.859,-1.1482,78686809.59,85486286.9661
1596,399001.SZ,20130311,9277.158,9256.964,9340.91,9155.94,9285.833,-8.675,-0.0934,66944733.42,69977244.3664
1595,399001.SZ,20130312,9163.643,9268.172,9396.414,9082.575,9277.158,-113.515,-1.2236,89415885.94,94340577.8162
1594,399001.SZ,20130313,9073.221,9150.947,9159.136,9028.762,9163.643,-90.422,-0.9867,65582709.27,68501507.837
1593,399001.SZ,20130314,9087.253,9029.838,9137.546,9009.012,9073.221,14.032,0.1547,54241439.89,59904141.3903
1592,399001.SZ,20130315,9099.287,9087.37,9312.126,8937.069,9087.253,12.034,0.1324,72495304.89,80855769.1798
1591,399001.SZ,20130318,8999.018,9048.361,9152.302,8975.63,9099.287,-100.269,-1.1019,61843759.82,69607472.7203
1590,399001.SZ,20130319,9034.038,9013.293,9081.032,8930.062,8999.018,35.02,0.3892,62012336.89,66627936.3735
1589,399001.SZ,20130320,9317.97,9035.652,9329.723,9027.817,9034.038,283.932,3.1429,79928209.74,85528933.8467
1588,399001.SZ,20130321,9326.294,9315.859,9382.908,9263.524,9317.97,8.324,0.0893,83934411.02,91576859.5847
1587,399001.SZ,20130322,9343.412,9319.217,9371.899,9285.846,9326.294,17.118,0.1835,73584183.61,78394881.217
1586,399001.SZ,20130325,9313.128,9368.888,9393.478,9279.954,9343.412,-30.284,-0.3241,71091590.17,76951708.5849
1585,399001.SZ,20130326,9226.636,9290.052,9339.346,9149.141,9313.128,-86.492,-0.9287,71226580.47,77648249.8035
1584,399001.SZ,20130327,9225.126,9220.349,9357.524,9168.626,9226.636,-1.51,-0.0164,67136217.88,74124171.5132
1583,399001.SZ,20130328,8959.262,9099.479,9099.479,8946.173,9225.126,-265.864,-2.882,76948513.23,82560581.1634
1582,399001.SZ,20130329,8889.769,8976.08,8996.428,8879.293,8959.262,-69.493,-0.7757,56334773.19,61103377.2019
1581,399001.SZ,20130401,8937.755,8901.643,9000.205,8884.175,8889.769,47.986,0.5398,59295164.45,64245565.3588
1580,399001.SZ,20130402,8960.457,8974.019,9112.931,8928.32,8937.755,22.702,0.254,69315796.46,76203952.4524
1579,399001.SZ,20130403,8964.467,9007.648,9062.11,8930.993,8960.457,4.01,0.0448,62929446.27,66102812.5112
1578,399001.SZ,20130408,8953.836,8828.069,8960.982,8748.741,8964.467,-10.631,-0.1186,64958631.07,71055088.2869
1577,399001.SZ,20130409,8993.114,8965.617,9067.248,8961.882,8953.836,39.278,0.4387,60759899.66,65982392.7639
1576,399001.SZ,20130410,8962.299,8994.441,9006.924,8891.138,8993.114,-30.815,-0.3427,58416972.42,66157496.6733
1575,399001.SZ,20130411,8920.713,9017.614,9036.948,8915.71,8962.299,-41.586,-0.464,53524140.79,56510812.7975
1574,399001.SZ,20130412,8835.147,8911.375,8975.443,8823.832,8920.713,-85.566,-0.9592,51250962.48,54496136.0765
1573,399001.SZ,20130415,8733.441,8792.909,8818.179,8694.172,8835.147,-101.706,-1.1512,51178081.01,52553484.8751
1572,399001.SZ,20130416,8852.421,8656.228,8861.212,8645.185,8733.441,118.98,1.3623,52414540.57,54598026.8015
1571,399001.SZ,20130417,8894.368,8852.783,8917.691,8819.96,8852.421,41.947,0.4738,51651730.51,58652260.4868
1570,399001.SZ,20130418,8888.016,8837.253,8996.629,8813.046,8894.368,-6.352,-0.0714,54577456.33,62918641.9779
1569,399001.SZ,20130419,9111.186,8910.429,9142.896,8903.702,8888.016,223.17,2.5109,78202068.12,86350795.651
1568,399001.SZ,20130422,9057.617,9095.73,9140.448,9012.717,9111.186,-53.569,-0.5879,81166454.9,89380149.2213
1567,399001.SZ,20130423,8793.134,9055.227,9055.467,8783.774,9057.617,-264.483,-2.92,78821028.19,87800761.3372
1566,399001.SZ,20130424,8911.65,8786.416,8985.022,8742.189,8793.134,118.516,1.3478,80154870.34,91186107.6815
1565,399001.SZ,20130425,8772.576,8870.693,8941.271,8758.279,8911.65,-139.074,-1.5606,87649859.53,99728340.9087
