,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
232,600036.SH,20181017,28.6274,28.7248,27.4395,28.2379,28.3353,-0.0974,-0.3437,668764.04,1934456.824,87316,25156.71,67503,19565.39,221973,64295.29,142213,41142.73,251989,72971.91,255798,73933.03,128521,37118.93,215997,62468.42,1646,675.22
231,600036.SH,20181018,28.0237,28.0919,27.1474,27.1668,28.2379,-1.0711,-3.7931,574418.73,1625603.167,134046,37884.43,62330,17661.38,175507,49684.21,110325,31283.19,201824,57203.62,252776,71518.84,80126,22634.61,157537,44519.36,-119277,-33566.51
230,600036.SH,20181019,27.0208,28.6079,26.7773,28.4424,27.1668,1.2756,4.6954,767032.29,2193187.127,78785,22455.85,114365,32784.83,185492,52948.86,210491,60317.58,273316,78155.54,295356,84253.57,240242,68820.15,162906,46557.96,88591,25520.07
229,600036.SH,20181022,28.754,29.7375,28.754,29.2117,28.4424,0.7693,2.7048,840796.84,2533871.247,79876,24062.36,100023,30160.73,204569,61675.28,239309,72170.34,289489,87266.9,295478,89002.82,289325,87164.39,235796,71023.22,43654,13437.9
228,600036.SH,20181023,29.3674,29.3674,27.9945,28.2574,29.2117,-0.9543,-3.2668,594114.38,1750813.038,116462,34221.82,52165,15454.23,220617,65119.3,137696,40700.54,192351,56703.68,211855,62499.89,78451,23117.89,200078,58690.35,-57623,-16808.75
227,600036.SH,20181024,28.345,29.5232,28.3256,28.6177,28.2574,0.3603,1.2751,635824.28,1887867.932,84496,25021.97,91368,27178.27,218968,64914.12,186618,55444.82,230681,68528.95,217511,64623.27,123335,36746.56,157023,46482.56,60563,18301.05
226,600036.SH,20181025,28.014,28.939,27.9848,28.8806,28.6177,0.2629,0.9187,558418.84,1628677.952,82322,23988.51,58068,16977.6,177402,51736.9,196084,57226.24,195608,57053.09,223313,65123.91,112609,32872.41,91017,26477.23,43751,12956.29
225,600036.SH,20181026,28.8611,29.1338,28.2185,28.8222,28.8806,-0.0584,-0.2022,495762.95,1453919.756,74312,21746.02,60792,17889.35,159495,46759.25,134725,39573.93,161574,47370.46,187866,55042.82,110683,32529.81,120481,35254.77,-35444,-10269.24
224,600036.SH,20181029,29.0169,29.0169,26.6994,27.1182,28.8222,-1.704,-5.9121,954877.44,2704530.876,214077,60414.58,79596,22685.8,302063,85557.53,195225,55553.09,285021,80819.1,370683,105165.36,173936,49389.74,323295,90976.84,-97166,-27446.07
223,600036.SH,20181030,27.3811,28.1016,26.8552,27.605,27.1182,0.4868,1.7951,743575.88,2108423.543,81892,23131.8,116472,33087.47,207696,58715.75,238720,67719.57,274015,77782.4,247536,70091.73,200013,56894.85,163157,46260.56,76057,21589.81
222,600036.SH,20181031,28.0432,28.2185,27.644,28.1503,27.605,0.5453,1.9754,666013.08,1914657.674,71415,20518.74,94632,27241.01,153562,44129.3,198047,56963.7,246992,70970.89,216949,62350.9,212725,61212.04,174049,49983.74,4399,1410.22
221,600036.SH,20181101,28.6761,28.8708,27.9069,28.2866,28.1503,0.1363,0.4842,682600.26,1983324.17,109331,31687.06,77974,22708.01,188282,54651.88,212117,61671.92,268998,78204.2,236239,68657.98,139122,40507.76,173011,50152.36,52168,15304.37
220,600036.SH,20181102,29.1143,29.6498,28.6372,29.533,28.2866,1.2464,4.4063,1220051.02,3665161.77,92770,27740.46,168213,50603.28,255032,76333.94,361819,108576.8,457833,137500.46,375082,112524.05,438358,132108.17,347512,104588.94,157942,47854.17
219,600036.SH,20181105,29.0656,29.4356,28.9293,29.2117,29.533,-0.3213,-1.0879,428334.88,1283209.565,89642,26838.15,39729,11906.11,135166,40478.7,85502,25617.48,115793,34689.68,189218,56690.66,114482,34338.14,138177,41387.74,47014,14178.78
218,600036.SH,20181106,29.2117,29.3188,28.5885,29.0851,29.2117,-0.1266,-0.4334,375065.53,1116052.434,70615,20989.82,74557,22175.25,118299,35200.9,98400,29290.22,127658,37992.85,133227,39668.95,67726,20178.57,77807,23128.34,6054,1884.38
217,600036.SH,20181107,29.0948,29.4064,28.754,28.793,29.0851,-0.2921,-1.0043,549867.67,1639026.34,61269,18222.99,82098,24480.45,150425,44811.85,149206,44468.87,215759,64304.96,196805,58643.11,136295,40707.36,131387,39179.84,-13803,-4017.67
216,600036.SH,20181108,29.2311,29.5719,29.0169,29.2214,28.793,0.4284,1.4879,479149.76,1440021.978,67462,20254.29,82577,24824.11,112396,33750.44,126479,38007.14,174786,52510.15,176314,52971.09,134594,40527.41,103026,30979.32,73277,22138.77
215,600036.SH,20181109,28.8222,28.8222,27.7413,27.8484,29.2214,-1.373,-4.6986,1193021.21,3429467.883,267538,76870.96,59572,17134.96,371991,106928.55,195449,56240.46,329992,94904.64,437525,125761.06,250018,71826.85,517820,148746,-196018,-56111.01
214,600036.SH,20181112,27.6537,27.9458,27.4882,27.8095,27.8484,-0.0389,-0.1397,683977.44,1942560.148,143184,40642.43,75201,21364.16,202840,57599.78,152853,43421.22,247894,70425.03,286293,81319.87,116398,33063.71,188362,53459.75,-52171,-14712.43
213,600036.SH,20181113,27.3616,28.014,27.3129,27.829,27.8095,0.0195,0.0701,500356.45,1424073.098,90037,25585.32,79250,22556.02,139321,39632.4,119770,34077.34,172612,49122.16,194767,55432.25,111007,31656.7,113624,32334.88,4832,1497.22
212,600036.SH,20181114,27.829,27.8971,27.2642,27.42,27.829,-0.409,-1.4697,535874.79,1513190.239,144705,40830.85,51557,14571.99,157132,44370.29,140214,39623.21,165391,46734.76,220137,62189.14,67051,18940.45,122446,34509.06,-165114,-46547.02
211,600036.SH,20181115,27.4979,27.7219,27.3421,27.6342,27.42,0.2142,0.7812,354124.35,1002719.255,54883,15530.64,63508,17989.78,106027,30023.4,115299,32648.77,122829,34783.84,120362,34078.31,76083,21547.34,64555,18268.85,-13704,-3822.06
210,600036.SH,20181116,27.6342,27.9263,27.4492,27.7316,27.6342,0.0974,0.3525,496955.28,1413615.056,73415,20842.8,83451,23746.05,148465,42229.06,159389,45350.63,142701,40584.72,181234,51555.66,139985,39871.99,82198,23356.74,15898,4672.79
209,600036.SH,20181119,27.9458,28.2769,27.7024,28.1892,27.7316,0.4576,1.6501,502881.77,1450517.213,69264,19965.36,93477,26971.36,112915,32557.84,156456,45125.11,184558,53216.91,169218,48807.6,149203,43084.47,96638,27874.7,86057,24897.52
208,600036.SH,20181120,28.0334,28.0821,27.5661,27.6732,28.1892,-0.516,-1.8305,338277.88,963552.925,79992,22765.96,39954,11384.96,106627,30364.32,86504,24651.44,109511,31195.94,134227,38243.18,51645,14733.16,84145,23942.19,-54664,-15563.14
207,600036.SH,20181121,27.459,27.6829,27.3616,27.6537,27.6732,-0.0195,-0.0705,323377.87,914660.533,71280,20150.46,37897,10725.43,97483,27565.99,82289,23278.76,84075,23777.67,134045,37908.92,77850,22040.85,76592,21656.89,8631,2492.69
206,600036.SH,20181122,27.6634,27.7024,27.3616,27.5563,27.6537,-0.0974,-0.3522,275858.49,778816.956,59569,16804.95,32652,9217.94,69596,19639.11,86693,24473.25,88049,24856.05,92181,26023.28,63659,17996.85,67516,19063.24,-17644,-4928.99
205,600036.SH,20181123,27.5466,27.605,27.1474,27.1474,27.5563,-0.4089,-1.4839,325389.36,912620.571,81670,22883.52,38711,10869.86,103242,28959.28,93750,26312.88,95912,26925.07,112967,31683.51,46781,13113.37,81438,22806.87,-69020,-19273.81
204,600036.SH,20181126,27.2642,27.605,27.1766,27.5271,27.1474,0.3797,1.3987,275469.54,775964.832,37786,10635.52,54042,15233.2,69930,19693.83,96882,27292.17,103605,29184.53,97054,27332.4,67150,18931.15,32392,9121.52,36019,10189.94
203,600036.SH,20181127,27.4784,27.6342,27.1182,27.2545,27.5271,-0.2726,-0.9903,337658.56,949634.239,71043,19939.51,41556,11707,88852,24967.71,102751,28914.87,106681,30021.6,113923,32037.18,73612,20748.86,81803,22975.31,1625,556.51
202,600036.SH,20181128,27.3324,27.605,27.3129,27.5369,27.2545,0.2824,1.0362,290873.89,821440.564,41603,11748.58,49068,13858.4,76576,21618.82,84766,23939.76,89200,25186.64,82044,23166.23,85708,24216.39,76605,21632.82,104934,29656.38
201,600036.SH,20181129,27.7511,27.8484,27.5563,27.5563,27.5369,0.0194,0.0705,397949.93,1132138.876,38372,10908.42,55564,15813.87,113174,32180.81,98770,28107.53,143756,40905.24,129691,36896.66,110063,31328.75,118590,33721,3760,1100.67
200,600036.SH,20181130,27.5174,27.829,27.4687,27.7998,27.5563,0.2435,0.8836,254380.81,724904.871,34123,9719.93,55186,15726.29,73073,20814.28,70308,20034.31,84973,24215,86653,24689.7,64099,18281,42962,12248.59,72743,20772.8
199,600036.SH,20181203,28.7151,28.8514,28.1698,28.6858,27.7998,0.886,3.1871,690255.56,2026234.683,64940,19060.36,131975,38784.24,129514,37998.33,206532,60637.72,232613,68263.09,233991,68671.94,277023,81364.33,139162,40803.15,78205,23118.06
198,600036.SH,20181204,28.6469,28.8514,28.5398,28.793,28.6858,0.1072,0.3737,323685.58,954515.438,53961,15897.89,63954,18864.96,71334,21024.34,98063,28920.32,103936,30650.94,110258,32506.57,102443,30234.44,63293,18661.58,42224,12505.26
197,600036.SH,20181205,28.3937,28.793,28.2379,28.5982,28.793,-0.1948,-0.6766,262307.36,771310.493,38551,11333.38,31630,9306.79,102033,30003.2,63523,18684.14,79344,23323.45,96096,28264.03,46219,13600.8,79974,23494.62,-3970,-1154.99
196,600036.SH,20181206,28.1406,28.384,28.0237,28.1406,28.5982,-0.4576,-1.6001,373380.23,1079103.636,62201,17966.83,35756,10339.46,139410,40291.19,81139,23462.53,107756,31140.66,144058,41618.78,67549,19529.87,115431,33350.57,-18630,-5337.18
195,600036.SH,20181207,28.3256,28.4229,27.7803,27.829,28.1406,-0.3116,-1.1073,305228.73,878968.664,62609,17998.94,36843,10628.41,106399,30650.88,87093,25074.6,103550,29828.35,98836,28469.07,36652,10572.35,84979,24453.64,-54427,-15562.11
194,600036.SH,20181210,27.5563,27.7511,27.4784,27.5953,27.829,-0.2337,-0.8398,266986.42,756722.667,58295,16518.01,26821,7604.08,97483,27629,63251,17932.8,98262,27861.67,124181,35195.01,18276,5175.48,56057,15880.64,-11061,-3110.64
193,600036.SH,20181211,27.605,27.7998,27.5369,27.7608,27.5953,0.1655,0.5997,227290.13,645883.574,32901,9344.93,28173,8007.31,74466,21161.58,52278,14853.81,71402,20288.98,71325,20270.87,48507,13789.97,76578,21755.01,-36683,-10388.06
192,600036.SH,20181212,28.2379,28.2379,27.6634,27.7121,27.7608,-0.0487,-0.1754,202093.93,577042.564,34949,9967.07,38562,11006.35,67453,19245.49,65594,18718.65,77665,22178.11,61812,17663.97,27154,7777.82,39754,11348.1,-50418,-14330.87
191,600036.SH,20181213,27.7803,28.3061,27.6634,27.9945,27.7121,0.2824,1.019,551520.33,1586329.607,62461,17954.55,59157,17026.76,155804,44806.28,103637,29807.35,187354,53870.44,115763,33308.05,156701,45096.74,279347,80307.53,-35268,-10009.99
190,600036.SH,20181214,27.8192,27.8582,27.459,27.5855,27.9945,-0.409,-1.461,398155.4,1127759.787,91668,25958.98,43583,12338.8,134996,38237.28,67355,19081.25,93153,26384.83,172496,48855.6,92267,26135.45,123955,35111.56,-199305,-56406.94
189,600036.SH,20181217,27.5855,27.7511,27.3616,27.5466,27.5855,-0.0389,-0.141,311303.74,879889.477,47742,13479.12,46759,13216.55,138602,39176.8,91507,25863.24,101891,28813.2,128355,36272.57,34116,9641.39,52890,14949.68,-80496,-22679.58
188,600036.SH,20181218,27.3129,27.5174,27.1182,27.1766,27.5466,-0.37,-1.3432,414609.93,1161523.69,97481,27292.72,35957,10082.68,141131,39538.32,82633,23149.82,123290,34555.68,182474,51122.85,59199,16580.84,120516,33743.11,-140947,-39460.73
187,600036.SH,20181219,27.1863,27.2545,25.8815,26.0665,27.1766,-1.1101,-4.0848,829654.78,2246838.162,217816,58982.02,67599,18386.85,227877,61682.42,152257,41312.51,242386,65642.24,260059,70442.41,149929,40587.71,346314,93551.29,-210042,-57123.41
186,600036.SH,20181220,25.7842,25.901,24.976,25.2291,26.0665,-0.8374,-3.2126,1015755.05,2632662.123,207597,53794.6,75671,19616.19,277197,71849.8,160668,41671.69,287058,74444.22,454628,117852.22,268840,69618.93,346018,89593.64,-204437,-52817.72
185,600036.SH,20181221,25.1902,25.1902,24.5865,24.7228,25.2291,-0.5063,-2.0068,875749.9,2225709.247,175971,44718.67,66442,16902.78,276322,70213.8,185807,47257.95,290475,73836.94,374067,95060.3,155105,39416.46,266975,67788.83,-143305,-36302.55
184,600036.SH,20181224,24.5378,24.791,24.2651,24.7812,24.7228,0.0584,0.2362,649717.91,1638937.336,120146,30286.11,40427,10210.25,183391,46255.42,152799,38557.43,182802,46099.38,255193,64369.11,161864,40855.73,207826,52377.5,-79484,-19937.58
183,600036.SH,20181225,24.343,24.8883,24.1191,24.6254,24.7812,-0.1558,-0.6287,749922.94,1882663.785,121640,30476.38,80082,20141.5,173353,43486.51,176127,44207.51,228132,57264.8,245519,61694.39,253278,63684.52,276011,69205.86,-48926,-12144.37
182,600036.SH,20181226,24.5378,24.567,24.197,24.197,24.6254,-0.4284,-1.7397,446787.02,1116595.176,116924,29204.24,56456,14102.43,118707,29665.85,126851,31677.47,123310,30821.34,120957,30228.74,82956,20747.25,134938,33751.89,-38237,-9516.22
181,600036.SH,20181227,24.5281,24.5573,24.1678,24.197,24.197,0,0,640180.96,1597992.608,114181,28476.04,71278,17788.12,162197,40479.32,111402,27807.67,210118,52465.38,182188,45481.97,165328,41281.71,280413,69984.95,84773,21257.6
180,600036.SH,20181228,24.2944,24.6936,24.2554,24.5378,24.197,0.3408,1.4084,613382.28,1542017.662,88883,22351.02,104271,26246.88,173769,43696.18,146885,36953.47,181595,45655.61,203704,51232.42,189719,47666.09,176164,44198.76,133447,33552.27
179,600036.SH,20190102,24.4891,24.5378,23.7588,23.9243,24.5378,-0.6135,-2.5002,555166.12,1368988.405,113758,28016.97,59377,14628.78,140238,34571.12,136837,33764.29,194942,48099.64,234191,57714.12,110271,27197.44,127081,31348.64,-142044,-34914.17
178,600036.SH,20190103,23.7588,24.3917,23.7393,24.2262,23.9243,0.3019,1.2619,374107.58,929035.565,64769,16071.84,79569,19773.42,111149,27593.2,123011,30551.99,121361,30132.82,121800,30231.11,79584,19792.05,55912,13881.49,26163,6533.19
177,600036.SH,20190104,24.1094,24.976,24.0022,24.8396,24.2262,0.6134,2.532,668531.4,1690412.096,91978,23242.79,122296,30913.1,132906,33546.27,192564,48643.04,209761,52952.84,193453,48869.8,248073,62909.4,184128,46685.04,114205,28921.51
176,600036.SH,20190107,24.8396,25.0928,24.6254,24.8494,24.8396,0.0098,0.0395,456040.29,1162564.002,83431,21250.98,86993,22177.83,111970,28530.27,134876,34390.89,153220,39066.39,135900,34648.53,113696,29005.75,103289,26314.5,-3935,-928.23
175,600036.SH,20190108,24.8299,24.8494,24.4988,24.5573,24.8494,-0.2921,-1.1755,269280.31,680284.501,60687,15320.86,38328,9683.51,84434,21318.29,88135,22264.59,70836,17903.84,107699,27211.1,56108,14188.7,39876,10069.46,-21288,-5355.1
174,600036.SH,20190109,24.5573,25.4141,24.5573,25.0246,24.5573,0.4673,1.9029,638200.48,1644588.152,66950,17255.88,126172,32582.19,171216,44129.59,192238,49621.69,217432,55987.13,193180,49802.67,184557,47610.76,131324,33673.65,122883,31594.93
173,600036.SH,20190110,24.8299,25.3947,24.8007,25.1707,25.0246,0.1461,0.5838,426306.89,1101271.158,77227,19961.03,73121,18922.2,110120,28462.15,136076,35163.4,172728,44599.5,146874,37924.58,69330,17906.03,73969,19078.27,43500,11290.45
172,600036.SH,20190111,25.1707,25.8815,25.0733,25.7647,25.1707,0.594,2.3599,493910.33,1299657.728,92746,24397.42,100345,26437.64,106171,27905.53,137838,36295.19,192435,50624.31,161114,42415.9,102558,27038.26,94614,24816.8,176182,46421.34
171,600036.SH,20190114,25.7647,25.862,25.531,25.6186,25.7647,-0.1461,-0.5671,294244.62,776229.254,42563,11220.41,43132,11376.59,87889,23176.35,81636,21532.4,129450,34153.5,101127,26673.01,34343,9072.47,68350,18040.74,47332,12523.82
170,600036.SH,20190115,25.6186,26.125,25.6089,26.0957,25.6186,0.4771,1.8623,366718.91,976628.108,59431,15832.23,74069,19746.39,122181,32516.77,117349,31287.18,105434,28095.98,97732,26027.41,79673,21217.69,77569,20601.7,104519,27821.57
169,600036.SH,20190116,25.9984,26.1736,25.9107,26.1444,26.0957,0.0487,0.1866,229955.24,615072.738,33727,9016.38,41835,11189.05,58351,15605.16,69849,18678.47,97576,26098.68,69483,18579.77,40302,10787.02,48788,13059.93,-7868,-2072.6
168,600036.SH,20190117,26.1444,26.1444,25.7355,25.7744,26.1444,-0.37,-1.4152,323682.14,862634.819,68245,18185.61,37070,9880.77,103243,27522.21,92663,24684.3,95536,25464.29,96761,25783.96,56659,15091.33,97189,25914.4,-15850,-4131.42
167,600036.SH,20190118,25.7744,26.5437,25.7647,26.3879,25.7744,0.6135,2.3803,546397.85,1474685.187,62240,16791.73,92573,25010.42,150866,40698.62,148137,40008.96,172859,46658.05,185521,50096.6,160432,43320.06,120166,32352.48,134116,36166.2
166,600036.SH,20190121,26.3684,26.9721,26.3197,26.6118,26.3879,0.2239,0.8485,415588.08,1136772.654,50350,13755.98,64777,17747.11,114276,31238.93,118489,32421.02,129156,35295.19,131321,35917.69,118139,32382.98,97335,26587.25,41568,11379.58
165,600036.SH,20190122,26.5826,26.7287,26.0568,26.271,26.6118,-0.3408,-1.2806,349072.41,942772.504,71606,19325.92,40966,11058.04,110391,29791.3,101823,27489.49,117678,31789.44,108638,29308.84,45701,12365.48,93950,25415.77,-48399,-12985.12
164,600036.SH,20190123,26.2418,26.6994,26.2126,26.4463,26.271,0.1753,0.6673,273250.47,742831.971,57164,15551.41,64060,17438.13,79585,21639.4,70927,19298.87,82745,22492.56,82341,22381.35,51302,13933.32,53467,14498.34,23557,6391.6
163,600036.SH,20190124,26.4658,27.3032,26.4658,27.1376,26.4463,0.6913,2.614,543409.53,1507548.458,50180,13916.81,101083,28086.62,145062,40267.85,153043,42476.14,178650,49537.27,149522,41494.64,166733,46262.83,136977,37927.35,117762,32724.93
162,600036.SH,20190125,27.1376,27.8777,27.1182,27.7705,27.1376,0.6329,2.3322,536481.7,1525048.705,61835,17591.08,93280,26548.9,109803,31223.33,166027,47250.26,155117,44081.8,158056,44945.94,206629,58733.95,116022,32885.05,84824,24110.03
161,600036.SH,20190128,27.7705,28.3743,27.7511,27.9069,27.7705,0.1364,0.4912,577365.88,1665507.65,50773,14615.93,88793,25640.49,111310,32092.05,151428,43694.49,213004,61448.89,214868,61986.05,200067,57756.46,120066,34592.31,-2920,-762.87
160,600036.SH,20190129,27.8095,28.0724,27.7219,27.8874,27.9069,-0.0195,-0.0699,346628.58,993511.466,59675,17104.93,55121,15799.57,88062,25237.18,88266,25302.03,118868,34074.28,107082,30682.95,78459,22486.97,94595,27118.81,-6087,-1716.69
159,600036.SH,20190130,27.8484,28.0334,27.5758,27.6732,27.8874,-0.2142,-0.7681,266892.04,761698.908,53748,15333.34,36969,10561.39,77196,22023.4,68873,19663.64,63429,18111.23,77039,21989.64,70953,20254.43,82444,23507.73,-14822,-4172.21
158,600036.SH,20190131,27.7024,28.5203,27.7024,28.4424,27.6732,0.7692,2.7796,571420.36,1657359.517,43421,12599.2,84503,24537.04,94611,27440.55,120939,35123.8,168651,48909.33,161955,46986,259432,75254.05,198718,57556.29,184268,53413.95
157,600036.SH,20190201,28.4424,28.6566,28.1211,28.53,28.4424,0.0876,0.308,396521.6,1156418.914,53578,15610.31,47941,13992.74,85543,24919.67,105312,30723.45,125715,36670.08,110899,32338.16,129979,37944.29,130662,38089.99,40305,11812.81
156,600036.SH,20190211,28.3353,28.754,28.1406,28.6177,28.53,0.0877,0.3074,353635.99,1034587.928,57346,16752.33,42935,12580.36,85522,24992.51,98744,28905.37,108535,31743.28,102027,29826.68,99714,29234.17,107410,31409.88,23843,7070.39
155,600036.SH,20190212,28.6177,28.8027,28.2185,28.5495,28.6177,-0.0682,-0.2383,395827.11,1157190.462,78236,22847.86,42175,12340.29,119358,34875.87,85936,25141.06,126030,36847.58,140664,41096.03,70380,20613.66,125228,36607.6,-7807,-2198.66
154,600036.SH,20190213,28.5495,29.2506,28.3548,29.0559,28.5495,0.5064,1.7738,535775.89,1579966.914,55787,16404.87,81136,23973.45,133717,39390.86,154836,45637.78,183635,54185.78,148757,43900.84,158439,46774.72,146849,43244.15,65628,19553.01
153,600036.SH,20190214,28.8708,29.309,28.7151,29.0753,29.0559,0.0194,0.0668,452386.56,1349953.528,50233,14970.33,72232,21575.56,111494,33257.42,121162,36180.92,148050,44167.9,159823,47684.47,140714,42034.05,97274,28988.74,32317,9797.06
152,600036.SH,20190215,28.9585,29.0656,28.1503,28.384,29.0753,-0.6913,-2.3776,495666.59,1450557.701,95725,28035.79,52033,15256.22,145094,42486.45,101300,29619.34,165513,48415.85,191754,56172.86,86140,25179.89,147384,43069.56,-150669,-44076.88
151,600036.SH,20190218,28.5787,29.2019,28.5787,29.0851,28.384,0.7011,2.4701,446645.84,1330843.104,54048,16110.04,62889,18751.82,101756,30324.28,127071,37895.51,161022,47985.44,132351,39450.81,127585,38002.31,122100,36323.93,50516,15032.59
150,600036.SH,20190219,29.0753,29.8251,28.939,29.0948,29.0851,0.0097,0.0334,493676.44,1483350.105,68366,20507.89,69902,21015.12,137635,41295.38,147307,44261.7,161783,48578.44,153620,46140.13,123428,37209.99,120382,36174.76,38168,11598.63
149,600036.SH,20190220,29.4746,29.6401,29.1922,29.3577,29.0948,0.2629,0.9036,334340.29,1010101.525,54447,16438.62,52496,15867.04,90645,27373.11,99426,30042.77,111717,33753.14,111053,33544.47,76464,23122.62,70297,21233.2,40813,12351.55
148,600036.SH,20190221,29.3869,29.8348,29.0559,29.2895,29.3577,-0.0682,-0.2323,453139.76,1367327.564,63325,19089.31,50766,15365.27,125335,37786.06,141989,42849.57,157960,47640.41,177781,53586.29,104955,31742.44,81039,24457.08,5102,1760.94
