,ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
171,002405.SZ,20190114,77387,12139.3,44606,7004.3,70878,11127.2,71297,11193.71,58104,9129.71,77161,12111.88,11717,1847.32,25022,3933.65,-20920,-3273.39
170,002405.SZ,20190115,73266,11803.4,108500,17521.95,105395,16983.97,139636,22556.29,140733,22732.01,99631,16049.07,42365,6860.97,13991,2253.03,50043,8058.47
169,002405.SZ,20190116,83138,13440.67,54023,8758.79,103954,16837.66,93294,15120.68,74575,12094.95,88324,14307.34,7406,1205.93,33431,5392.39,-15637,-2491.78
168,002405.SZ,20190117,60374,9667.3,45707,7328.75,67331,10789.32,72995,11699.92,50468,8089.73,62501,10006.71,15737,2525.95,12707,2036.9,-31938,-5086.82
167,002405.SZ,20190118,65610,10324.92,42227,6660.15,67158,10575.47,62508,9854.82,49683,7823.54,62342,9803.72,7564,1198.64,22938,3603.89,-12114,-1865.37
166,002405.SZ,20190121,42336,6796.42,53832,8658.18,61205,9828.93,66594,10705.09,46055,7408.26,39976,6413.15,17769,2864.95,6962,1122.15,5618,908.83
165,002405.SZ,20190122,59116,9288.44,34599,5442.31,61633,9681.15,54624,8580.55,33380,5245.87,49898,7828.64,6448,1011.7,21456,3375.66,-45209,-7099.16
164,002405.SZ,20190123,30960,4842.04,23523,3680.79,34227,5354.01,37798,5912.38,21684,3394.94,25247,3949.71,1750,273.7,2053,321.81,-594,-81.63
163,002405.SZ,20190124,47545,7593.96,67030,10725.34,82008,13121.51,86693,13880.13,75420,12073.94,62203,9950.95,17728,2844.79,6775,1077.8,24708,3979.51
162,002405.SZ,20190125,40230,6399.17,38070,6073.67,59153,9425.17,56576,9020.06,49182,7843.94,36174,5761.06,5264,840.17,23008,3653.65,-1626,-247.82
161,002405.SZ,20190128,83512,13813.48,124424,20603.84,140385,23196.75,178734,29550.29,180580,29864.83,133670,22099.85,67726,11253.61,35376,5874.69,46967,7862.32
160,002405.SZ,20190129,88746,14673.92,115299,19191.67,140300,23234.71,157737,26187.93,138869,23099.69,120153,19923.65,69147,11544.45,43874,7249.51,55040,9374.41
159,002405.SZ,20190130,74889,12611.11,74249,12547.76,120370,20314.29,103457,17466.78,85425,14413.36,95758,16131.65,18577,3145.4,25797,4337.96,-5737,-879.81
158,002405.SZ,20190131,68324,11432.2,52323,8789.58,90872,15227.45,89792,15071.73,72607,12185.93,72536,12161.41,14018,2375.79,31170,5198.64,-6368,-984.43
157,002405.SZ,20190201,58887,10098.53,102962,17717.07,115741,19870.12,134736,23158.22,125181,21479.83,109261,18721.38,76202,13129.88,29052,4981.69,96959,16667.67
156,002405.SZ,20190211,58244,10256.33,63305,11171.35,100324,17679.1,95766,16883.1,91522,16133.98,89399,15740.92,24227,4277.63,25847,4551.67,10795,1931.14
155,002405.SZ,20190212,73030,13001.33,63592,11345.76,100548,17910.22,99302,17704.3,102488,18287.96,95756,17056.71,25347,4528.53,42763,7621.28,-946,-128.18
154,002405.SZ,20190213,36302,6899.74,95308,18335.3,69993,13283.93,131094,25145.12,118569,22505.95,121856,23300.6,203288,39357.36,79894,15265.96,-47642,-9331.18
153,002405.SZ,20190214,142758,27840.05,91899,17938.98,169896,33163.4,158474,30888.85,158652,31045.62,184463,36058.66,69068,13580.67,105536,20743.25,-55111,-10618.6
152,002405.SZ,20190215,94965,18278.39,63272,12201.02,115945,22342.93,106417,20519.57,111575,21500.73,103408,19913.77,28098,5415.52,77485,14903.21,-41314,-7868.7
151,002405.SZ,20190218,99363,19838.45,128757,25799.5,158402,31612.76,185323,37098.32,195752,39141.12,180279,36005.96,122040,24534.64,81199,16223.2,53803,10713.15
150,002405.SZ,20190219,117357,24346.55,153302,32036.39,180040,37411.49,239432,49854.96,254413,52797.93,250677,52091.24,285129,59738.65,193528,40312.02,43589,9584.56
149,002405.SZ,20190220,104238,22118.58,76972,16358.63,140020,29726.35,116062,24656.16,120288,25559.04,129115,27429.79,63797,13577.93,106194,22537.32,-55152,-11636.6
148,002405.SZ,20190221,99576,21313.46,81644,17539.97,138182,29617.54,129123,27689.43,148152,31755.86,153227,32823.44,69529,14927.25,91444,19561.27,-20442,-4214.23
147,002405.SZ,20190222,83836,18489.11,128426,28372.09,136906,30213.02,180462,39831.55,186548,41204.58,176318,38936.46,134232,29663.81,56317,12430.43,89053,19798.6
146,002405.SZ,20190225,110679,26167.09,135917,32269.75,177761,41988.52,228230,54133.15,218376,51490,276615,65412.76,282309,67342.73,148363,35172.67,27191,6806.66
145,002405.SZ,20190226,135643,32319.62,107575,25732.93,166641,39804.43,172760,41211.56,188618,45065.92,205524,49112.78,134071,32055.49,139115,33188.19,-55969,-12896.98
144,002405.SZ,20190227,135138,31269.07,78544,18237.37,163713,37883.99,141126,32664.58,153935,35695.19,175319,40615.79,114947,26616.92,172743,39947.45,-84991,-19604.29
143,002405.SZ,20190228,83482,19150.28,75732,17465.41,120422,27659.61,119066,27421.34,148459,34218.23,145649,33534.68,76669,17751.98,88586,20358.66,-1771,-252.68
142,002405.SZ,20190301,93502,21201.66,63239,14372.61,110317,25054.51,93838,21338.94,108416,24609.76,120240,27326.54,61069,13920.47,95986,21748.3,-49377,-11060.01
141,002405.SZ,20190304,126366,29352.36,110464,25807.75,200510,46640.62,178851,41717.61,276484,64433.49,292951,68191.05,184151,43126.98,205245,47837.04,-50997,-11590.66
140,002405.SZ,20190305,128966,29567.34,152478,35507.35,205880,47403.62,229393,53263.81,239397,55348.58,269974,62295.36,261014,60817.4,183411,42070.41,88353,21370.63
139,002405.SZ,20190306,137240,32297.9,91480,21605.31,190528,44903.34,165939,39161.19,221584,52290.51,212188,50065.2,123406,29199.46,203151,47859.51,-87798,-20530.27
138,002405.SZ,20190307,182142,43184.04,185392,44714.23,251932,60069.73,273039,65621.48,299697,71934.43,318030,75974.98,270580,65704.35,227889,54581.86,31105,8365.82
137,002405.SZ,20190308,157797,38657.06,152975,37887.98,250496,61622.27,245869,60686.08,310099,76440.15,298355,73486.55,196453,48668.51,217647,53327.37,37750,9769.56
136,002405.SZ,20190311,100913,24674.42,94428,23183.01,161373,39506.64,176557,43297.74,212959,52177.49,204221,50041.78,179753,44142.32,179792,43978.33,-26780,-6354.08
135,002405.SZ,20190312,123987,30581.05,126844,31527.78,198587,49101.49,213389,52929.82,259828,64319.52,244403,60527.57,219356,54652.1,217122,53668.99,17436,4831.85
134,002405.SZ,20190313,175203,42598.36,71097,17409.63,206437,50398.6,168520,41169.8,200723,49131.78,221606,54131.09,96904,23778.25,218045,53196.48,-153854,-37328.61
133,002405.SZ,20190314,146791,32911.06,66424,14869.17,170506,38216.39,140369,31449.28,159223,35621.8,217368,48713.21,93926,21001.43,146285,32719.02,-84309,-18898.56
132,002405.SZ,20190315,102430,22542.7,53352,11801,128221,28249.94,99389,21954.61,134390,29674.18,154344,34059.03,61298,13553.61,119255,26205.79,-64415,-14091.11
131,002405.SZ,20190318,69866,15375.33,63672,14121.9,110534,24409.71,110235,24365.94,114991,25420.76,122457,27055.5,79979,17730.61,79006,17393.07,11378,2705.04
130,002405.SZ,20190319,73950,16810.46,67858,15469.63,115240,26232.41,102957,23447.62,129076,29417.89,133745,30450.42,49062,11189.1,62768,14282.19,-6404,-1386.85
129,002405.SZ,20190320,86020,19189.4,58324,13084.68,113699,25445.92,95286,21329.07,103539,23191.06,114415,25583.33,31383,7037.55,66615,14866.85,-32433,-7087.78
128,002405.SZ,20190321,81465,18653.53,99038,22742.42,128435,29436.77,131261,30118.08,145364,33330.57,142894,32747.55,84071,19333.35,66142,15146.17,47964,11132.63
127,002405.SZ,20190322,82800,18620.49,48702,10976.4,94963,21376.28,77221,17403.3,94322,21256.58,116719,26270.65,27134,6104.62,56578,12707.62,-46384,-10426.06
126,002405.SZ,20190325,65855,14707.25,54485,12211.31,100451,22478.24,87849,19668.13,102659,22987.01,93183,20835.81,38765,8688.64,72213,16145.88,10851,2509.41
125,002405.SZ,20190326,131916,28482.78,57161,12390.38,142567,30856.56,120203,26025.27,141636,30696.54,172293,37362.96,54586,11810.83,121047,26068.09,-93051,-20042.75
124,002405.SZ,20190327,68332,14407.25,46062,9735.64,96539,20365.8,88595,18691.12,78739,16626.38,104907,22136.06,23357,4949.72,27401,5786.33,7237,1573.53
123,002405.SZ,20190328,70008,15096.01,75320,16305.06,104823,22626.94,106762,23109.9,120495,26032.76,119109,25737.47,73020,15891.31,67155,14494.59,25081,5511.89
122,002405.SZ,20190329,64053,14169.06,124489,27653.14,131315,29037.68,158259,35099.26,190226,42173.98,171991,38112.63,149058,33244.93,79914,17760.62,125510,27996.68
121,002405.SZ,20190401,94638,22829.59,152139,36815.12,186559,45031.96,225242,54440.49,290447,70145.24,260828,63011.84,253523,61354.9,186958,45094.23,113866,27828.38
120,002405.SZ,20190402,100652,25945.37,211826,55038.98,183296,47191.8,341067,88626.33,291343,75157.15,377493,98028.76,723912,189601.53,368816,96201.77,88613,21744.79
119,002405.SZ,20190403,166040,43911.74,126926,33686.41,267259,70857.27,214149,56890.19,346471,92012.66,318120,84541.94,395502,105553.39,516077,137216.51,-14500,-2933.37
118,002405.SZ,20190404,131553,35922.32,145787,39904.81,219909,59988.59,259495,70916.3,304128,83048.48,290932,79441.16,350564,96240.64,309941,84937.76,69709,19162.28
117,002405.SZ,20190408,194986,51024.96,77494,20270.72,226619,59383.74,176557,46241.83,262882,68870.43,236867,62146.62,151839,39848.05,345408,90468.02,-157961,-41253.11
116,002405.SZ,20190409,102303,25620.41,68983,17305.21,135036,33841.51,118851,29800.31,162507,40708.97,161677,40502.87,123544,30930.37,173879,43492.87,-33677,-8357.2
115,002405.SZ,20190410,120688,30875.79,145616,37629.52,181346,46540.49,216260,55660.83,260037,66934.55,241651,62138,233038,60315.96,191581,49238.44,84181,22104.05
114,002405.SZ,20190411,114423,30264.97,110576,29430.61,158620,42086.02,168490,44784.71,220387,58580.56,203767,54112.68,157970,42219.75,168566,44823.29,-38337,-9891.77
113,002405.SZ,20190412,124463,31587.88,64849,16506,150639,38270.14,120992,30790.45,197043,50140.55,193123,49138.89,109440,27812.98,202620,51376.2,-115539,-29186.85
112,002405.SZ,20190415,97005,25413.43,103278,27241.02,158150,41537.13,162689,42869.46,199773,52573.91,213383,56149.3,199457,52554.81,175035,45819.5,52933,14308.12
111,002405.SZ,20190416,117773,30452.35,173641,45764.21,207490,54018.02,275692,72470.26,289627,75608.86,279370,73082.04,309215,81729.18,195402,50491.9,137902,37943.74
110,002405.SZ,20190417,233209,65442.41,130086,36499.63,329769,92732.32,245051,68659.68,389016,109542.31,405517,114355.68,337204,96244.33,508545,144446.39,-16262,-3793.93
109,002405.SZ,20190418,187601,50282.8,73275,19680.14,219908,59031.88,161656,43388.03,213866,57456.94,225453,60582.03,100681,27061.62,261672,70183.04,-162453,-43442.51
108,002405.SZ,20190419,82090,21723.38,68454,18162.09,120856,32015.96,111415,29534.96,126717,33597.06,128833,34124.9,44661,11849.53,65623,17363.98,-7117,-1777.93
107,002405.SZ,20190422,149874,38702.07,52356,13540.14,146651,37888.53,113803,29422.04,123280,31873.98,170754,44104.82,44542,11518.78,127433,32916.36,-109495,-28273.09
106,002405.SZ,20190423,98616,24846.47,52698,13326.93,110711,27928.49,100898,25487.02,112089,28294.13,122190,30806.18,44810,11304.76,90441,22753.72,-82179,-20608.68
105,002405.SZ,20190424,77058,19624.99,112191,28834.71,130058,33204.02,145546,37288.59,150774,38620.64,137546,35093.6,122665,31544.51,85270,21777.25,88741,23049.84
104,002405.SZ,20190425,110587,28260.66,53611,13746.14,129148,33073.68,101789,26058.85,121387,31107.49,123882,31721.63,45782,11642.42,127622,32557.62,-67762,-17062.99
103,002405.SZ,20190426,64100,16116.65,56972,14387.37,92883,23392.59,96660,24376.73,101215,25528.5,101142,25479.14,33242,8385.57,36665,9180.08,3026,862.42
102,002405.SZ,20190429,91803,23175.82,86486,21947.53,144353,36518.32,141740,35892.63,157924,39973.35,158178,39992.67,74526,18919.9,82201,20754.56,17589,4740.54
101,002405.SZ,20190430,167042,40120.35,76984,18542.29,182780,43988.51,158089,38093,170015,40903.23,226203,54340.54,96677,23248.49,155237,37284.74,-151345,-36500.33
100,002405.SZ,20190506,139769,30303.38,67000,14552.72,159932,34729.89,128589,27903.8,136136,29572.98,160716,34902.65,64531,13853.12,144064,31100.2,-79619,-17046.22
99,002405.SZ,20190507,84692,17827.55,68140,14398.53,113504,23908.8,107042,22592.84,115263,24316.14,117861,24819.19,47724,10099,68140,14340.94,-11782,-2408.03
98,002405.SZ,20190508,66089,13978.49,68512,14584.7,110858,23513.9,108270,22934.75,112005,23760.99,123214,26081.43,44577,9478.42,33533,7130.91,19737,4226.67
97,002405.SZ,20190509,65753,13891.8,36256,7683.83,84572,17887.02,87462,18517.05,79657,16882.06,98919,20938.75,28997,6154.17,36343,7675.43,-24312,-5084.35
96,002405.SZ,20190510,88911,19195.94,123734,26931.35,148584,32137.69,164883,35757.93,186540,40487.25,178295,38595.02,104246,22783.84,61369,13320.43,45570,10215.14
95,002405.SZ,20190513,101626,22086.72,37394,8139.15,112929,24564.49,84297,18342.76,85710,18642.68,125263,27235.08,28999,6329.19,82310,17906.1,-63769,-13787.37
94,002405.SZ,20190514,53608,11615.79,63376,13761.14,79914,17331.12,91205,19790.24,74940,16272.64,83316,18076.94,44464,9664.78,15030,3256.02,10319,2297.91
93,002405.SZ,20190515,63110,13905.99,77347,17131.94,90346,19968.24,104321,23080.08,98087,21719.82,105644,23369.75,69772,15562.9,34003,7575.18,54687,12276.63
92,002405.SZ,20190516,98769,22292.35,58532,13244.6,125617,28392.23,97481,22037.24,108910,24633.54,108633,24561.99,30785,6961.64,99434,22435.92,-11393,-2483.87
91,002405.SZ,20190517,107871,23850.08,55850,12427.5,128122,28409.82,122329,27110.98,102691,22848.2,132202,29242.34,25632,5660.32,53935,11987.6,-68579,-15069.59
90,002405.SZ,20190520,50769,10993.2,46330,10049.64,78806,17070.41,82407,17851.74,71608,15516.71,74202,16074.66,23276,5045.77,21520,4650.05,-15182,-3245.79
89,002405.SZ,20190521,56381,12477.22,71188,15806,95936,21261.43,101094,22421.05,96998,21538.77,84870,18809.22,32807,7305.86,24970,5547.01,19240,4348.25
88,002405.SZ,20190522,82276,18363.39,57615,12893.26,106744,23854.18,102793,22979.76,88760,19863.47,104788,23406.46,30175,6781.9,42759,9583.46,-15596,-3391.07
87,002405.SZ,20190523,108225,24535.85,98114,22346.44,157566,35801.37,143152,32554.85,144165,32799.7,162008,36779.97,64587,14698.32,71269,16153.99,-4944,-956.85
86,002405.SZ,20190524,79926,17471.89,50464,11043.26,90940,19889.59,92796,20297.68,84494,18482.51,95944,20971.09,34306,7495.99,50461,11027.96,-66657,-14532.7
85,002405.SZ,20190527,60546,13479.53,82231,18406.49,111811,24938.69,108887,24337.71,106715,23822.37,106018,23625.64,61636,13775.62,43571,9646.37,63714,14335.49
84,002405.SZ,20190528,80754,18188.78,57991,13100.87,109348,24658.22,97553,22025.3,96271,21724.79,105389,23792.58,34964,7915.96,60404,13569,-52083,-11697.24
83,002405.SZ,20190529,83328,18450.45,44759,9945.99,95158,21090.37,81861,18175.43,73893,16394.52,92911,20593.33,16070,3577.11,48919,10797.71,-41144,-9056
82,002405.SZ,20190530,79037,17270.48,43450,9502.05,86900,19001.24,77237,16879.09,56482,12347.11,76150,16636.33,12110,2647.32,37692,8248.68,-45260,-9867.29
81,002405.SZ,20190531,48950,10684.59,32294,7057.28,59151,12923.08,68903,15057.49,40886,8936.83,46264,10098.82,15586,3404.34,17113,3735.26,-15738,-3405.97
80,002405.SZ,20190603,52009,11216.53,39323,8494.18,70601,15233.63,59230,12787.04,47933,10357.36,68228,14724.58,21014,4534.91,24775,5336.63,-20351,-4355.19
79,002405.SZ,20190604,37647,8110.74,39138,8444.7,63940,13783.83,57348,12365.91,48675,10501.52,50845,10961.1,10577,2287.08,13507,2911.46,-12196,-2601.24
78,002405.SZ,20190605,30340,6573.34,38454,8341.66,66628,14443.98,56286,12203.8,58771,12742.18,57525,12465.11,12060,2618.99,15534,3367.92,-700,-124.89
77,002405.SZ,20190606,61914,13618.17,79289,17475.44,109274,24041.73,107653,23706.16,104867,23081.12,99340,21861.48,49876,11012.26,39650,8710.19,6465,1459.89
76,002405.SZ,20190610,98503,22436.14,150167,34325.56,166018,37832.83,186544,42584.63,148301,33825.47,154805,35250.55,138927,31797.52,60233,13731.22,135729,31125.05
75,002405.SZ,20190611,110430,25977.22,115555,27267.95,162674,38316.2,177769,41895.16,177249,41765.12,163813,38609.24,119101,28192.73,112318,26478.92,52702,12661.43
74,002405.SZ,20190612,99454,23816.72,74843,17940.63,139102,33319.21,121065,29003.52,105407,25254.34,121959,29223.21,37730,9030.59,63826,15253.51,-22057,-5215.8
73,002405.SZ,20190613,94023,22892.75,108582,26480.06,144684,35267.53,143455,34985.22,105862,25806.18,131103,31965.52,85576,20932.15,47006,11467.8,83569,20497.2
72,002405.SZ,20190614,102012,24453.95,64957,15578.89,174851,41877.35,123243,29543.59,83742,20057.59,126473,30284.82,39291,9362,85224,20343.6,-52330,-12572.47
71,002405.SZ,20190617,111826,17476.39,69594,10895.41,109383,17104.95,118262,18517.17,86553,13539.52,103366,16138.28,23195,3620.94,39735,6190.93,-2303,-318.96
70,002405.SZ,20190618,143900,23067.83,138692,22276.51,182097,29224.74,203249,32660.45,150376,24177.74,135941,21822.12,62414,10037.78,60905,9749.02,49795,8089.22
69,002405.SZ,20190619,144291,23474.8,119582,19525.83,183481,29902.99,216683,35347.73,177366,28981.21,159077,25973.13,109781,18077.54,119577,19589.85,-75850,-12298.56
68,002405.SZ,20190620,151691,24932.67,186138,30657.01,241461,39748.9,263709,43391.5,213936,35252.86,210254,34627.35,144297,23848.56,91284,15107.13,119044,19714.1
67,002405.SZ,20190621,191086,31797.31,130912,21864.51,231967,38662.25,221543,36959.98,185373,30945.73,236799,39481.84,112196,18762.7,131368,21861.65,-40534,-6561.15
66,002405.SZ,20190624,152809,24859.79,85717,13963.65,163391,26609.61,141846,23109.76,92270,15030.4,132386,21546.14,19215,3138.58,67736,11018.83,-77528,-12581.45
65,002405.SZ,20190625,133862,21293.51,93461,14886.62,146315,23291.85,141157,22478.91,106060,16886.33,126568,20146.8,32521,5184.8,57572,9144.16,-52951,-8370.1
64,002405.SZ,20190626,97001,15654.2,92189,14931.65,125520,20293.33,148673,24069.74,95194,15410.46,103379,16707.68,52333,8510.26,25806,4159.19,26104,4270.09
63,002405.SZ,20190627,109611,17817.79,142490,23271.01,184082,29982.52,196339,32016.49,166146,27122.81,144426,23529.49,80209,13123.51,56793,9229.64,61991,10257.78
62,002405.SZ,20190628,110650,17825.2,60089,9694.68,122036,19671.03,116763,18821.66,91819,14788.52,102335,16491.18,14088,2271.12,59406,9548.35,-84023,-13515.55
61,002405.SZ,20190701,163221,27482.27,260072,43870.3,259796,43738.37,329915,55611.22,273841,46109.71,247866,41728.09,259631,43845.2,118635,19965.94,208772,35441.84
60,002405.SZ,20190702,172430,29222.09,111982,19004.63,214093,36336.75,167915,28500.95,167776,28474.83,170013,28879.32,46372,7876.75,150761,25525.52,-93973,-15819.39
59,002405.SZ,20190703,148193,24618.99,72251,12007.36,144702,24051.72,128479,21358.05,103698,17238.95,134794,22409.22,18298,3045.34,79365,13180.36,-112178,-18596.13
58,002405.SZ,20190704,113254,18584.02,66431,10939.96,128690,21134.13,115246,18932.55,85655,14064.6,121589,19943.29,20402,3353.23,44735,7320.17,-69253,-11308.9
57,002405.SZ,20190705,75438,12348.91,69614,11421.14,98913,16200.96,104816,17184.04,78255,12829.6,90538,14828.9,36543,6004.57,24181,3949.95,6312,1084.72
56,002405.SZ,20190708,263760,40708.31,127061,19667.89,248150,38232.24,229206,35322.95,182939,28223.09,281044,43306.98,79445,12174.7,136983,21040.52,-235909,-36403.58
55,002405.SZ,20190709,87808,13274.56,83483,12644.3,108808,16471.32,116404,17619.15,75730,11470.47,69319,10500.73,26319,4001.23,29458,4453.41,-19363,-2889.44
54,002405.SZ,20190710,77761,11650.81,48724,7309.36,82630,12390.37,102844,15410.25,49234,7380.6,54889,8226.45,6991,1046.53,10160,1522.25,-30224,-4508.43
53,002405.SZ,20190711,230606,32968.92,110408,15881.62,254773,36378.67,222805,31911.33,165724,23592.6,234296,33391.38,61449,8644.16,145043,20400.03,-107711,-15436.3
52,002405.SZ,20190712,112175,16011.09,111594,15938.97,152492,21757.62,155500,22193.99,111884,15971.83,106583,15209.09,25888,3696.98,28763,4095.47,65396,9351.56
51,002405.SZ,20190715,124283,18088.91,115528,16879.45,133142,19387.92,136336,19882.28,104235,15257.81,90895,13265.12,27601,4070.9,46502,6778.7,37438,5479.47
50,002405.SZ,20190716,91393,13410.72,60607,8891.88,84853,12447.33,82646,12125.28,44585,6541.47,70786,10391.61,9935,1458.67,16726,2449.4,-18508,-2688.46
49,002405.SZ,20190717,68812,10068.84,56093,8217.65,76658,11223.64,79238,11604.35,51115,7488.58,52411,7670.97,5359,785.19,14202,2073.27,-45380,-6617.23
48,002405.SZ,20190718,76268,10898.18,46680,6677.4,63290,9039.7,72623,10379.09,35264,5037.39,63198,9023.63,27832,3987.44,20153,2882.59,-8333,-1170.65
47,002405.SZ,20190719,57402,8267.39,63537,9165.16,72961,10507.36,64821,9345.35,60886,8780.62,60686,8732.81,14038,2025.13,16243,2337.17,10842,1581.5
46,002405.SZ,20190722,76447,10799.38,51833,7335.26,86094,12161.91,81546,11518.99,50521,7135.57,70637,9971.38,6500,919.47,15545,2190.7,-33004,-4644.25
45,002405.SZ,20190723,50468,7211.09,65532,9386.91,85766,12268.97,87952,12590.79,70547,10125.91,58710,8414.2,15389,2204.54,9975,1418.61,55733,7999.76
